url,title,published_raw,published_iso,somali,immigration,fraud,social_programs,mn_mentioned,keep,reason,tags,snippet
https://www.mprnews.org,MPR News,,,0,1,0,0,1,0,missing_somali,Immigration / enforcement; Minnesota mentioned,Minnesota's Online Source for News That Matters
https://www.mprnews.org/,MPR News,,,0,1,0,0,1,0,missing_somali,Immigration / enforcement; Minnesota mentioned,Minnesota's Online Source for News That Matters
https://www.mprnews.org/newsletters,MPR News,,,0,0,0,0,1,0,missing_somali;missing_fraud_or_immigration_or_socialprograms,Minnesota mentioned,Minnesota's Online Source for News That Matters
https://www.mprnews.org/podcasts,MPR News Programs and Podcasts,2025-12-19T16:55:00-06:00,2025-12-19T16:55:00,0,0,0,0,0,0,missing_somali;missing_fraud_or_immigration_or_socialprograms,,Discover MPR News podcasts and programs. Listen to insightful discussions and local stories from engaging hosts. Explore your favorite topics with MPR News.
https://www.mprnews.org/schedule,MPR News,,,0,0,0,0,1,0,missing_somali;missing_fraud_or_immigration_or_socialprograms,Minnesota mentioned,Minnesota's Online Source for News That Matters
https://www.mprnews.org/search,MPR News,,,0,0,0,0,1,0,missing_somali;missing_fraud_or_immigration_or_socialprograms,Minnesota mentioned,Minnesota's Online Source for News That Matters
