source,query_used,published_raw,published_iso,title,url,snippet,tags
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/downtown-minneapolis-mayor-jacob-frey-sell-better-strategy-office-work-value/601460803/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/somali-leader-omar-jamal-detained-by-ice-in-downtown-minneapolis/601464484/,,Somali;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-tariff-federal-policy-layoff-slow-minnesota-economy-job-loss-unemployment-funding-immigration/601454999/,,Politics;Fraud/SocialPrograms;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/feeding-our-future-defendant-arrested-at-twin-cities-airport-enters-plea/601446704/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/readers-write-trump-s-first-six-months-in-office-sports-mascots-minneapolis-city-council/601443752/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-ice-arrests-double-under-trump/601436501/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-hospitals-miss-out-on-medicaid-windfall-after-trumps-budget-bill-passes/601394229/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-minnesota-schools-federal-grants-budget-cuts/601385216/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/twin-cities-day-cares-lose-workers-after-trump-administration-cancels-immigration-program/601384942/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-county-property-tax-snap-benefit-food-stamp-cut-hike-trump-budget-bill/601382768/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/the-trump-administration-is-suing-minnesota-over-breaks-in-higher-education-for-immigrant-students/601380601/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-travel-ban-minnesota-business-trips-immigrants/601374145/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-poll-most-oppose-trumps-immigration-policies-but-broad-support-outside-metro/601373769/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/az-rep-yassamin-ansari-asks-minnesota-governor-tim-walz-about-the-economic-impact-of-immigrants/601371864/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/in-executive-order-mayor-frey-will-direct-minneapolis-to-implement-police-reforms-nixed-by-trump/601369909/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/lead-federal-prosecutor-in-feeding-our-future-trials-named-minnesotas-new-acting-us-attorney/601365821/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minneapolis-man-to-change-not-guilty-plea-in-feeding-our-future-juror-bribery-case/601343831/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-immigration-sanctuary-minnesota-list/601364493/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/tolkkinen-deep-in-minnesotas-trump-country-an-artist-paints-portraits-of-refugees-and-immigrants/601363328/,,Politics;Fraud/SocialPrograms;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/feds-say-new-feeding-our-future-suspect-nabbed-at-twin-cities-airport-trying-to-flee-country/601363071/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/feeding-our-future-investigation-turns-focus-on-st-paul-nonprofit/601360473/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trumps-doj-asks-to-dismiss-consent-decree-mandating-sweeping-minneapolis-police-reforms/601358609/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-colleges-and-universities-affected-by-trump-s-decisions-during-first-100-days-in-office/601339566/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-economy-trump-era-tariff-stock-market-housing-inflation-price/601329044/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-universities-and-colleges-weather-chaotic-changes-in-trumps-first-100-days-in-office/601326557/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-arts-culture-orgs-funding-cuts-federal-grants-trump-doge-neh-imls/601326469/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/detentions-deportations-in-minnesota-during-first-100-days-of-trump-administration/601324500/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/student-visa-ice-revoke-trump-administration-deport-minnesota-mankato/601317636/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-administration-has-removed-minnesota-buildings-from-list-of-federal-offices-it-wants-to-sell/601310597/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/climate-solution-or-dollar20-billion-gold-bar-scheme-explaining-minnesota-s-lawsuit-against-trump-s-epa/601246174/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-s-feeding-our-future-verdict-is-a-start/601243933/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-investment-pros-officers-stick-predictions-stock-market-trump/601240050/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-s-refugee-resettlement-agencies-scramble-to-respond-amid-trump-disruptions/601237693/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-administration-eyes-sale-of-historic-wellstone-building-other-federal-offices-in-minnesota/601228749/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/pam-bondi-puts-minnesota-on-notice-after-ellison-s-move-to-defy-trump-s-transgender-athlete-ban/601228178/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minneapolis-cafe-owner-says-feeding-our-future-founder-demanded-dollar1-5-million-in-cash-to-keep-fraud-scam-going/601227895/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minneapolis-consent-decree-police-department-of-justice-trump/601225752/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minneapolis-council-member-jamal-osman-feeding-our-future-trial/601225131/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/what-does-minnesotas-congressional-delegation-thinks-about-trumps-first-weeks-in-office-we-asked/601223808/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-lacks-caregivers-what-could-trumps-policies-mean-for-a-workforce-that-relies-on-immigrants/601223265/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/in-fraud-trial-st-paul-school-official-says-meal-reports-from-feeding-our-future-site-dont-add-up/601221950/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/university-of-minnesota-researchers-lawmakers-decry-trumps-proposed-cuts-to-medical-research-grants/601221215/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-federal-budget-cut-medical-research-grant-nih-university-minnesota/601219979/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/federal-reserve-bank-minneapolis-office-minority-women-inclusion-trump-dei-order-dodd-frank/601216274/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-restaurants-closed-immigration-trump/601216160/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/hundreds-along-lake-street-in-minneapolis-protest-trump-administration-deportation-orders/601215547/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/somali-family-reunites-in-minneapolis-as-trump-strands-refugees-across-the-world/601215463/,,Somali;Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/laken-riley-act-hennepin-county-ice-arrests-undocumented-immigrants-donald-trump/601213788/,,Politics;Fraud/SocialPrograms;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-federal-workers-on-edge-president-trump-executive-orders-civil-service/601210767/,,Politics;ICE/Immigration;Minnesota
